checkpoint_timestamp,voxel_x,voxel_y,voxel_z,first_seen_time,last_seen_time,total_point_hits,observed_frames,active_time_bins,sum_x,sum_y,sum_z
1658137044.824914217,0,2,-11,1658137041.624929428,1658137044.824914217,49,13,1,22.689565033,123.068869114,-513.098356247
1658137044.824914217,0,1,-11,1658137041.624929428,1658137044.624745369,66,16,1,30.188825399,99.220562100,-690.861951828
1658137044.824914217,0,4,5,1658137041.624929428,1658137044.824914217,33,13,1,3.070041832,149.905014515,174.524886131
1658137044.824914217,-1,-7,9,1658137041.624929428,1658137044.824914217,76,20,1,-16.749733314,-494.362226486,727.198048592
1658137044.824914217,0,6,4,1658137041.624929428,1658137044.824914217,55,16,1,9.381540045,356.038541317,248.128002167
1658137044.824914217,0,-12,-8,1658137041.624929428,1658137044.724828005,73,25,1,13.733878314,-837.667912483,-549.245590687
1658137044.824914217,0,-6,-11,1658137041.624929428,1658137044.824914217,39,11,1,15.987691641,-217.138957024,-409.316803932
1658137044.824914217,0,-5,-12,1658137041.624929428,1658137044.824914217,44,18,1,18.480867326,-196.033786774,-511.024017334
1658137044.824914217,1,3,-3,1658137041.724767923,1658137041.724767923,1,1,1,1.357697845,3.175010204,-2.782437325
1658137044.824914217,0,-13,-2,1658137041.724767923,1658137041.724767923,1,1,1,0.019950425,-12.007399559,-1.974469304
1658137044.824914217,-1,-11,-3,1658137041.724767923,1658137042.224861860,3,3,1,-0.325588949,-32.339658737,-8.895576239
1658137044.824914217,-3,-10,-4,1658137041.724767923,1658137044.724828005,6,5,1,-17.341505527,-54.809393883,-23.642798662
1658137044.824914217,0,-13,-7,1658137041.724767923,1658137044.824914217,53,17,1,4.273287162,-660.362833977,-340.948059082
1658137044.824914217,-1,0,11,1658137041.824869633,1658137044.824914217,57,17,1,-9.189426973,26.802799495,655.987962723
1658137044.824914217,-1,1,10,1658137041.824869633,1658137044.824914217,56,15,1,-6.805279844,85.632114530,589.573747635
1658137044.824914217,-1,-1,10,1658137041.824869633,1658137044.724828005,57,15,1,-7.520908423,-27.170383647,599.866839409
1658137044.824914217,0,8,-1,1658137041.824869633,1658137044.824914217,58,15,1,19.995924890,489.278586388,-30.623741534
1658137044.824914217,0,7,-2,1658137041.824869633,1658137044.824914217,69,15,1,18.924789254,514.098749161,-105.405439138
1658137044.824914217,0,7,-4,1658137041.824869633,1658137044.824914217,58,16,1,25.941740900,435.479870796,-201.494833708
1658137044.824914217,-1,0,10,1658137041.824869633,1658137044.824914217,47,13,1,-6.337313794,23.663515657,493.698199272
1658137044.824914217,0,5,-6,1658137041.824869633,1658137044.624745369,40,12,1,16.888103426,219.602969170,-220.978220940
1658137044.824914217,-1,-7,-2,1658137041.824869633,1658137042.524814606,2,2,1,-1.493357301,-12.784713268,-3.889770389
1658137044.824914217,0,5,-8,1658137041.824869633,1658137044.624745369,47,14,1,18.762170598,258.397023201,-351.485335350
1658137044.824914217,0,4,-8,1658137041.824869633,1658137044.624745369,66,16,1,28.623630643,297.658647537,-492.172125816
1658137044.824914217,1,-3,-1,1658137041.824869633,1658137041.824869633,1,1,1,1.720250726,-2.933552980,-0.877680838
1658137044.824914217,-1,3,-7,1658137041.824869633,1658137041.824869633,1,1,1,-0.179667413,3.293351889,-6.006508350
1658137044.824914217,0,7,-3,1658137041.824869633,1658137044.824914217,55,17,1,21.565487996,411.241023540,-135.721842051
1658137044.824914217,0,5,-7,1658137041.824869633,1658137044.624745369,49,13,1,20.708959371,270.046386242,-320.878941536
1658137044.824914217,-1,-13,-4,1658137041.824869633,1658137044.724828005,35,20,1,-16.638153061,-439.069828987,-118.146887541
1658137044.824914217,-1,-14,-4,1658137041.824869633,1658137044.424809933,67,17,1,-12.731083165,-903.935467720,-231.703100920
1658137044.824914217,0,8,-2,1658137041.824869633,1658137044.624745369,52,12,1,19.923273116,440.853328705,-76.348519683
1658137044.824914217,0,6,-7,1658137041.824869633,1658137044.624745369,42,13,1,20.158868372,272.259979248,-271.322283745
1658137044.824914217,-1,-13,-5,1658137041.824869633,1658137044.624745369,29,19,1,-0.441865983,-370.080674171,-131.074109554
1658137044.824914217,-1,-14,-5,1658137041.824869633,1658137044.624745369,69,22,1,-3.447565142,-926.156953812,-310.688657284
1658137044.824914217,-1,-13,-6,1658137041.824869633,1658137044.624745369,6,5,1,-0.067144367,-77.096271515,-31.735569000
1658137044.824914217,-1,-1,11,1658137041.824869633,1658137044.724828005,58,17,1,-9.064957425,-31.180720903,667.181807518
1658137044.824914217,-1,-8,-9,1658137041.824869633,1658137043.124729633,2,2,1,-0.092244059,-15.792450905,-17.931017876
1658137044.824914217,0,-11,-10,1658137041.824869633,1658137044.824914217,63,20,1,20.529472530,-661.655422211,-597.975053787
1658137044.824914217,-1,-4,11,1658137041.924714327,1658137044.824914217,42,14,1,-6.042686611,-145.160030365,481.234869957
1658137044.824914217,-1,4,8,1658137041.924714327,1658137044.824914217,54,13,1,-22.117703762,246.947701931,458.030673027
1658137044.824914217,-1,-4,10,1658137041.924714327,1658137044.824914217,53,16,1,-6.088817090,-184.555807829,554.171822548
1658137044.824914217,-2,4,6,1658137041.924714327,1658137044.824914217,67,24,1,-85.251887321,298.080720901,451.756994247
1658137044.824914217,-3,4,6,1658137041.924714327,1658137044.124754429,32,18,1,-78.320237398,139.709226608,216.912330627
1658137044.824914217,-1,-9,8,1658137041.924714327,1658137043.924834490,49,12,1,-12.869114593,-414.410826683,418.096554756
1658137044.824914217,-1,-10,8,1658137041.924714327,1658137044.824914217,47,14,1,-14.403459206,-447.130075455,400.241467476
1658137044.824914217,0,7,2,1658137041.924714327,1658137044.624745369,38,12,1,7.795368932,287.964342594,95.282713413
1658137044.824914217,-1,-11,7,1658137041.924714327,1658137044.224855900,35,10,1,-10.990699887,-365.964491844,265.262752056
1658137044.824914217,0,8,1,1658137041.924714327,1658137044.624745369,52,11,1,12.032564066,438.975101471,75.930343032
1658137044.824914217,-1,5,1,1658137041.924714327,1658137041.924714327,1,1,1,-0.079334810,5.001907825,1.832579732
1658137044.824914217,-1,-5,3,1658137041.924714327,1658137041.924714327,1,1,1,-0.309270918,-4.947199345,3.998816729
1658137044.824914217,-2,4,7,1658137041.924714327,1658137044.824914217,61,17,1,-83.411059022,265.970139027,449.336947441
1658137044.824914217,-1,4,9,1658137041.924714327,1658137044.624745369,54,14,1,-2.432678415,241.878913403,511.710239410
1658137044.824914217,0,8,2,1658137041.924714327,1658137044.624745369,37,12,1,7.786132008,314.502491951,93.128573418
1658137044.824914217,-1,-2,11,1658137041.924714327,1658137044.824914217,57,20,1,-8.019891918,-85.418798208,655.467041969
1658137044.824914217,0,6,-8,1658137041.924714327,1658137044.624745369,58,14,1,26.895447522,376.138014317,-432.535899162
1658137044.824914217,-1,3,9,1658137041.924714327,1658137044.624745369,53,16,1,-4.355289884,181.503043175,504.765583992
1658137044.824914217,0,8,0,1658137041.924714327,1658137044.824914217,58,13,1,13.828606024,492.356241226,30.803333525
1658137044.824914217,-1,-14,-2,1658137041.924714327,1658137044.424809933,20,7,1,-3.116138794,-270.022789001,-30.208676577
1658137044.824914217,-1,5,7,1658137041.924714327,1658137044.824914217,52,17,1,-17.080186692,288.512673855,384.985047340
1658137044.824914217,-2,-5,-6,1658137041.924714327,1658137044.224855900,5,5,1,-9.316600084,-24.734020710,-25.243440151
1658137044.824914217,-1,-5,4,1658137041.924714327,1658137042.524814606,2,2,1,-0.926456362,-9.837625027,8.327795506
1658137044.824914217,0,5,-9,1658137041.924714327,1658137044.624745369,48,12,1,24.123608261,262.181143284,-408.435280800
1658137044.824914217,0,4,-9,1658137041.924714327,1658137044.624745369,55,14,1,25.394169778,249.299812794,-466.298139572
1658137044.824914217,-1,-14,-3,1658137041.924714327,1658137044.424809933,44,11,1,-6.678835463,-590.983846664,-111.796451807
1658137044.824914217,-1,-3,11,1658137041.924714327,1658137044.824914217,63,16,1,-8.043093741,-157.099404573,727.223438263
1658137044.824914217,0,0,-12,1658137041.924714327,1658137044.824914217,65,19,1,35.341286719,34.888763532,-747.686278343
1658137044.824914217,0,-12,-9,1658137041.924714327,1658137044.724828005,47,16,1,10.660467461,-538.748251915,-401.646845818
1658137044.824914217,0,-1,-12,1658137041.924714327,1658137044.824914217,68,18,1,34.788414538,-32.345412698,-783.010735512
1658137044.824914217,0,-1,-13,1658137041.924714327,1658137044.824914217,68,19,1,36.553395450,-38.504516587,-848.754133224
1658137044.824914217,0,-4,-13,1658137041.924714327,1658137044.824914217,69,26,1,30.342397101,-241.607100248,-863.116961479
1658137044.824914217,0,-2,-13,1658137041.924714327,1658137044.824914217,80,21,1,41.608867019,-123.534498930,-1000.598613739
1658137044.824914217,0,-3,-13,1658137041.924714327,1658137044.824914217,70,23,1,33.624669522,-182.126863241,-874.853999138
1658137044.824914217,0,6,8,1658137042.024935007,1658137044.824914217,54,16,1,3.153061397,354.182449341,459.290150642
1658137044.824914217,0,6,6,1658137042.024935007,1658137044.824914217,59,17,1,6.635099664,387.975969791,383.760531425
1658137044.824914217,-1,8,4,1658137042.024935007,1658137044.824914217,62,15,1,-9.296899636,526.648749352,279.223883629
1658137044.824914217,-1,-10,9,1658137042.024935007,1658137044.824914217,47,14,1,-15.998650402,-445.295640945,443.026685715
1658137044.824914217,0,8,3,1658137042.024935007,1658137044.824914217,38,13,1,5.943652264,322.611492157,130.762474060
1658137044.824914217,-1,-9,9,1658137042.024935007,1658137044.524908304,54,14,1,-16.252774715,-459.978351593,512.796019554
1658137044.824914217,0,7,4,1658137042.024935007,1658137044.824914217,55,14,1,6.515095928,411.309293270,250.152184486
1658137044.824914217,-2,-13,-3,1658137042.024935007,1658137043.024902582,7,5,1,-7.973962188,-84.675185204,-20.336024761
1658137044.824914217,0,6,7,1658137042.024935007,1658137044.824914217,63,15,1,5.632021184,409.067529678,474.264876842
1658137044.824914217,-1,-14,-6,1658137042.024935007,1658137044.624745369,56,17,1,-1.670280352,-759.915486336,-307.492303371
1658137044.824914217,-1,5,8,1658137042.024935007,1658137044.824914217,19,14,1,-4.200102398,106.749459743,160.307271957
1658137044.824914217,-4,-7,-7,1658137042.024935007,1658137042.024935007,1,1,1,-3.359731436,-6.959202290,-6.021046162
1658137044.824914217,0,2,-12,1658137042.024935007,1658137044.824914217,54,16,1,28.695038855,130.476395369,-621.168766022
1658137044.824914217,0,-13,-8,1658137042.024935007,1658137044.724828005,51,15,1,7.346677355,-635.667055130,-383.476328373
1658137044.824914217,0,7,3,1658137042.024935007,1658137044.824914217,51,13,1,9.305578958,381.784591675,180.970654011
1658137044.824914217,0,1,-12,1658137042.024935007,1658137044.624745369,66,17,1,37.473308563,96.963940740,-760.024007797
1658137044.824914217,-1,-9,-10,1658137042.024935007,1658137044.624745369,11,9,1,-3.169224506,-93.016641617,-100.224204063
1658137044.824914217,0,1,-13,1658137042.024935007,1658137044.824914217,61,20,1,35.209130943,89.148324609,-762.529227257
1658137044.824914217,0,0,-13,1658137042.024935007,1658137044.824914217,74,20,1,42.185475588,36.133676620,-925.016043663
1658137044.824914217,0,-9,-11,1658137042.024935007,1658137044.724828005,48,18,1,21.682560802,-407.579678535,-508.440737724
1658137044.824914217,0,-10,-11,1658137042.024935007,1658137044.824914217,56,15,1,23.914560258,-529.661024094,-588.019022942
1658137044.824914217,0,-11,-11,1658137042.024935007,1658137044.824914217,50,16,1,18.712907612,-522.252351761,-522.185811996
1658137044.824914217,-1,5,9,1658137042.124760151,1658137044.624745369,40,16,1,-0.568969991,216.076299667,384.102420807
1658137044.824914217,0,5,8,1658137042.124760151,1658137044.324722767,4,4,1,0.090499886,22.238708496,35.882663727
1658137044.824914217,-3,4,7,1658137042.124760151,1658137044.324722767,41,19,1,-101.383038282,180.016382694,303.351712227
1658137044.824914217,-4,-6,-2,1658137042.124760151,1658137042.124760151,1,1,1,-3.353665352,-5.597143173,-1.999350667
1658137044.824914217,-1,4,7,1658137042.124760151,1658137044.824914217,12,8,1,-10.994642973,53.408915043,93.697656155
1658137044.824914217,0,7,-5,1658137042.124760151,1658137044.824914217,66,15,1,26.028911412,493.208885193,-296.685710907
1658137044.824914217,0,6,-9,1658137042.124760151,1658137044.624745369,58,14,1,30.498409063,378.217441559,-490.984514236
1658137044.824914217,0,-8,-7,1658137042.124760151,1658137044.724828005,32,20,1,9.862547547,-238.580495834,-216.244524479
1658137044.824914217,0,-13,-9,1658137042.124760151,1658137044.724828005,59,16,1,11.192494348,-733.587865829,-499.266397476
1658137044.824914217,0,-12,-10,1658137042.124760151,1658137044.524908304,40,13,1,10.565860450,-461.093887329,-381.310962677
1658137044.824914217,0,7,6,1658137042.224861860,1658137044.824914217,45,15,1,4.602304054,337.416840553,293.113408089
1658137044.824914217,-1,-7,10,1658137042.224861860,1658137044.824914217,55,17,1,-13.998306975,-355.524426460,580.346436501
1658137044.824914217,-1,-8,10,1658137042.224861860,1658137044.624745369,60,14,1,-17.748846799,-449.475114346,628.242962837
1658137044.824914217,-1,7,5,1658137042.224861860,1658137044.824914217,3,3,1,-0.103098332,23.761923313,16.041763783
1658137044.824914217,0,7,5,1658137042.224861860,1658137044.824914217,51,15,1,6.713869529,382.706574917,279.590591431
1658137044.824914217,0,8,4,1658137042.224861860,1658137044.824914217,13,10,1,0.454110626,106.682814598,56.908548832
1658137044.824914217,-1,8,3,1658137042.224861860,1658137044.824914217,14,11,1,-1.564251412,119.952216148,54.212382555
1658137044.824914217,-1,7,3,1658137042.224861860,1658137043.624813080,2,2,1,-0.092945587,15.197885513,7.856351852
1658137044.824914217,-1,-5,10,1658137042.224861860,1658137044.624745369,44,12,1,-7.295498237,-198.256970406,464.965269089
1658137044.824914217,-1,-8,3,1658137042.224861860,1658137044.824914217,33,16,1,-0.440720165,-255.153279305,116.415203810
1658137044.824914217,-1,-6,10,1658137042.224861860,1658137044.624745369,47,15,1,-9.895576879,-259.307250023,492.092902184
1658137044.824914217,-1,-7,11,1658137042.224861860,1658137044.824914217,51,16,1,-14.314193726,-329.972317696,587.488154411
1658137044.824914217,-1,8,5,1658137042.224861860,1658137044.824914217,42,15,1,-2.771544814,358.028263092,228.817767143
1658137044.824914217,-1,-5,11,1658137042.224861860,1658137044.624745369,41,12,1,-7.853214845,-184.381478310,472.535144806
1658137044.824914217,0,3,-11,1658137042.224861860,1658137044.624745369,44,14,1,22.510760486,154.996657133,-463.488404274
1658137044.824914217,-4,4,6,1658137042.224861860,1658137044.824914217,25,20,1,-77.614254713,109.288274288,170.142521858
1658137044.824914217,0,8,5,1658137042.224861860,1658137044.824914217,22,13,1,1.026694801,185.114599228,121.084995747
1658137044.824914217,0,2,-13,1658137042.224861860,1658137044.824914217,52,16,1,29.218203068,130.495388031,-653.264620781
1658137044.824914217,-1,7,4,1658137042.224861860,1658137044.424809933,8,5,1,-0.465725662,60.993383884,35.099008083
1658137044.824914217,-1,-6,11,1658137042.224861860,1658137044.824914217,46,14,1,-11.225565419,-255.795043468,530.568189621
1658137044.824914217,-2,-4,-12,1658137042.224861860,1658137044.424809933,12,11,1,-16.422986984,-43.009348869,-143.086199760
1658137044.824914217,-2,-3,-13,1658137042.224861860,1658137044.824914217,58,23,1,-89.709061742,-158.211817503,-735.375563622
1658137044.824914217,0,-4,-14,1658137042.224861860,1658137044.224855900,10,9,1,4.600741386,-32.099054575,-131.297322273
1658137044.824914217,0,3,-12,1658137042.224861860,1658137044.624745369,43,13,1,23.100249231,146.149240971,-495.062952042
1658137044.824914217,-1,1,12,1658137042.324903250,1658137044.824914217,48,14,1,-7.294761635,74.065608263,600.776970863
1658137044.824914217,-1,1,11,1658137042.324903250,1658137044.824914217,50,15,1,-7.253908098,74.171549082,576.502237320
1658137044.824914217,-1,-1,12,1658137042.324903250,1658137044.824914217,66,19,1,-11.097246170,-32.105582463,825.486451149
1658137044.824914217,-1,5,10,1658137042.324903250,1658137044.824914217,40,15,1,-0.726448084,221.186021328,420.535379410
1658137044.824914217,-1,4,10,1658137042.324903250,1658137044.624745369,48,12,1,-2.432819549,218.555115223,502.560021400
1658137044.824914217,-1,3,10,1658137042.324903250,1658137044.624745369,51,14,1,-4.351464838,176.559155941,537.379650116
1658137044.824914217,-1,-3,12,1658137042.324903250,1658137044.824914217,47,16,1,-6.468220174,-116.118259430,589.908540726
1658137044.824914217,-1,-6,12,1658137042.324903250,1658137044.824914217,52,14,1,-13.759558067,-288.273284912,650.474688530
1658137044.824914217,-4,4,7,1658137042.324903250,1658137044.824914217,40,17,1,-126.532951355,178.802435398,295.140647888
1658137044.824914217,-1,2,10,1658137042.324903250,1658137044.624745369,49,15,1,-5.156857565,126.261766434,511.846004486
1658137044.824914217,-1,-11,9,1658137042.324903250,1658137043.824754000,45,12,1,-17.014149278,-469.789709091,427.961663246
1658137044.824914217,0,9,2,1658137042.324903250,1658137044.824914217,43,10,1,10.625170805,409.996325493,105.899253130
1658137044.824914217,-1,-11,8,1658137042.324903250,1658137044.824914217,41,12,1,-14.183627993,-430.129418373,347.985939980
1658137044.824914217,-1,-5,5,1658137042.324903250,1658137043.124729633,2,2,1,-0.014208179,-9.817813873,11.616436005
1658137044.824914217,-1,-12,7,1658137042.324903250,1658137044.424809933,29,9,1,-10.552130938,-333.996870995,216.595099449
1658137044.824914217,0,9,3,1658137042.324903250,1658137044.824914217,40,11,1,4.972205331,380.789007187,139.780467749
1658137044.824914217,-1,-12,6,1658137042.324903250,1658137044.724828005,46,12,1,-15.867063165,-531.829276085,295.340775490
1658137044.824914217,-1,-12,5,1658137042.324903250,1658137044.724828005,50,13,1,-11.206668809,-575.799567223,271.619312286
1658137044.824914217,0,9,-2,1658137042.324903250,1658137044.624745369,48,13,1,12.084317721,454.643680573,-71.611870527
1658137044.824914217,-1,-12,4,1658137042.324903250,1658137044.724828005,54,14,1,-10.024137348,-622.099270821,242.817460537
1658137044.824914217,0,9,-3,1658137042.324903250,1658137044.824914217,43,11,1,16.824847609,403.983325958,-110.513619661
1658137044.824914217,0,8,-4,1658137042.324903250,1658137044.824914217,61,15,1,28.448794782,520.674171448,-214.622609138
1658137044.824914217,-1,-4,12,1658137042.324903250,1658137044.824914217,44,12,1,-7.441215336,-154.448311567,548.700206757
1658137044.824914217,-5,-8,-1,1658137042.324903250,1658137042.324903250,1,1,1,-4.205533028,-7.190950871,-0.951745450
1658137044.824914217,0,8,-5,1658137042.324903250,1658137044.824914217,44,12,1,20.868115008,373.615966797,-196.711417675
1658137044.824914217,0,7,-7,1658137042.324903250,1658137044.624745369,41,11,1,19.267372340,306.603960991,-267.242671013
1658137044.824914217,0,7,-8,1658137042.324903250,1658137044.624745369,45,13,1,23.914171159,336.725263119,-338.539805889
1658137044.824914217,0,7,-9,1658137042.324903250,1658137044.624745369,48,13,1,26.458016157,358.781040192,-410.565979958
1658137044.824914217,-2,-13,-4,1658137042.324903250,1658137042.324903250,1,1,1,-1.729368687,-12.024952888,-3.177535772
1658137044.824914217,-1,0,12,1658137042.324903250,1658137044.824914217,52,16,1,-8.895748779,26.982996350,650.211121559
1658137044.824914217,0,4,-10,1658137042.324903250,1658137044.624745369,39,14,1,19.603284597,175.294312954,-368.477723122
1658137044.824914217,0,5,-10,1658137042.324903250,1658137044.624745369,36,12,1,19.073596865,197.913701057,-343.300271988
1658137044.824914217,-1,-5,12,1658137042.324903250,1658137044.824914217,42,13,1,-8.991690487,-189.351094246,526.042485237
1658137044.824914217,0,-9,-7,1658137042.324903250,1658137044.724828005,18,15,1,4.650388479,-153.761722565,-122.729312897
1658137044.824914217,0,7,-6,1658137042.324903250,1658137044.624745369,45,12,1,20.048492402,337.473534584,-247.240392685
1658137044.824914217,-1,-15,-6,1658137042.324903250,1658137044.624745369,35,14,1,-2.710832644,-508.784236908,-190.981297493
1658137044.824914217,-1,2,11,1658137042.324903250,1658137044.624745369,52,12,1,-7.235865682,130.585754633,597.729716301
1658137044.824914217,0,8,-3,1658137042.324903250,1658137044.824914217,55,15,1,22.548867077,468.142321587,-138.340261459
1658137044.824914217,0,5,9,1658137042.324903250,1658137044.824914217,23,14,1,0.260200165,131.101428986,216.989506721
1658137044.824914217,0,0,-14,1658137042.324903250,1658137044.824914217,70,18,1,41.109747291,37.849063165,-945.355950356
1658137044.824914217,-2,-4,-13,1658137042.324903250,1658137044.824914217,85,25,1,-131.401796341,-294.926618338,-1053.985141754
1658137044.824914217,0,-7,-11,1658137042.324903250,1658137044.824914217,36,9,1,15.159734845,-234.328146458,-377.258362770
1658137044.824914217,0,-8,-11,1658137042.324903250,1658137044.524908304,35,11,1,15.555134952,-261.625233173,-365.364613533
1658137044.824914217,0,-1,-14,1658137042.324903250,1658137044.824914217,64,17,1,36.401009262,-29.724456015,-863.416983604
1658137044.824914217,0,-6,-12,1658137042.324903250,1658137044.824914217,36,10,1,15.451971740,-200.236825943,-412.916428566
1658137044.824914217,0,-5,-13,1658137042.324903250,1658137044.824914217,70,23,1,31.145745695,-310.030873299,-878.813968658
1658137044.824914217,-2,-5,-13,1658137042.324903250,1658137044.824914217,42,23,1,-64.331893444,-180.349328995,-520.007710457
1658137044.824914217,-1,-12,8,1658137042.324903250,1658137044.224855900,27,9,1,-10.532737166,-310.206659317,228.684476852
1658137044.824914217,0,-7,-12,1658137042.324903250,1658137044.824914217,33,10,1,14.745538116,-217.197957516,-380.519026756
1658137044.824914217,0,-8,-12,1658137042.324903250,1658137044.024915218,26,8,1,12.101785779,-193.981293201,-296.189565659
1658137044.824914217,0,-5,-14,1658137042.324903250,1658137044.824914217,50,23,1,23.372764528,-231.714836597,-668.375379562
1658137044.824914217,0,-6,-13,1658137042.324903250,1658137044.824914217,34,10,1,15.378773242,-184.629060268,-424.066732407
1658137044.824914217,0,-7,-14,1658137042.324903250,1658137044.724828005,23,8,1,11.302218795,-149.329308033,-309.466235161
1658137044.824914217,0,-7,-13,1658137042.324903250,1658137044.824914217,32,9,1,14.966554999,-206.839766979,-400.265836716
1658137044.824914217,0,-6,-14,1658137042.324903250,1658137044.824914217,39,12,1,18.629094690,-214.165565968,-526.522584915
1658137044.824914217,-1,-2,12,1658137042.424739361,1658137044.824914217,64,16,1,-9.710362509,-98.704728484,798.380934715
1658137044.824914217,0,-1,8,1658137042.424739361,1658137042.424739361,1,1,1,0.279921621,-0.735741973,8.550186157
1658137044.824914217,0,-14,-5,1658137042.424739361,1658137042.424739361,1,1,1,0.002172875,-13.031044960,-4.994971275
1658137044.824914217,0,-14,-6,1658137042.424739361,1658137044.424809933,7,6,1,0.048742310,-92.013321877,-39.557692051
1658137044.824914217,0,-14,-7,1658137042.424739361,1658137044.824914217,53,16,1,2.196716995,-713.395246506,-346.294471264
1658137044.824914217,0,6,9,1658137042.524814606,1658137044.824914217,61,19,1,1.892724137,394.577584267,580.463517189
1658137044.824914217,-1,6,8,1658137042.524814606,1658137043.424738884,7,6,1,-1.269665711,42.724472046,58.408886909
1658137044.824914217,0,8,7,1658137042.524814606,1658137044.824914217,14,8,1,0.520151904,117.185159683,107.004355907
1658137044.824914217,0,7,7,1658137042.524814606,1658137044.824914217,60,14,1,5.240337548,448.170617580,450.764956951
1658137044.824914217,-1,6,7,1658137042.524814606,1658137042.624909639,3,2,1,-0.422875211,18.078960896,22.077346802
1658137044.824914217,-1,-8,11,1658137042.524814606,1658137044.624745369,50,13,1,-16.199224621,-372.778675556,574.639149666
1658137044.824914217,0,8,6,1658137042.524814606,1658137044.324722767,8,5,1,0.178015018,66.162732124,50.562206268
1658137044.824914217,-1,-9,11,1658137042.524814606,1658137044.624745369,49,13,1,-18.129012674,-415.831064224,561.054986000
1658137044.824914217,0,7,8,1658137042.524814606,1658137044.824914217,54,15,1,3.632604622,404.298743248,458.591896057
1658137044.824914217,-1,-10,10,1658137042.524814606,1658137044.824914217,50,13,1,-19.130100548,-475.908998489,525.295754433
1658137044.824914217,-1,-12,9,1658137042.524814606,1658137043.724911451,27,8,1,-11.407220572,-310.452696800,253.498775482
1658137044.824914217,-1,-9,10,1658137042.524814606,1658137044.524908304,44,12,1,-15.091357350,-374.632466316,463.226872444
1658137044.824914217,-1,9,1,1658137042.524814606,1658137042.524814606,1,1,1,-0.039424501,9.116927147,1.449754119
1658137044.824914217,0,9,1,1658137042.524814606,1658137044.824914217,37,10,1,7.664263017,348.879407883,54.276547790
1658137044.824914217,-1,-13,7,1658137042.524814606,1658137044.624745369,31,10,1,-12.543986797,-386.551256180,232.583335876
1658137044.824914217,0,9,0,1658137042.524814606,1658137044.824914217,29,9,1,7.733878896,277.176742554,14.766177937
1658137044.824914217,0,9,-1,1658137042.524814606,1658137044.824914217,40,9,1,10.784666821,378.906029701,-20.477053795
1658137044.824914217,-1,-13,5,1658137042.524814606,1658137044.724828005,37,11,1,-12.312541172,-458.745958328,203.313714981
1658137044.824914217,-1,-13,3,1658137042.524814606,1658137044.624745369,51,12,1,-13.706839070,-636.511093140,176.597445726
1658137044.824914217,-1,9,-2,1658137042.524814606,1658137044.024915218,2,2,1,-0.054448281,18.972919464,-2.386852026
1658137044.824914217,-1,-13,4,1658137042.524814606,1658137044.724828005,44,11,1,-12.729283109,-548.176932335,197.444274426
1658137044.824914217,-1,8,7,1658137042.524814606,1658137044.824914217,34,12,1,-3.880404789,291.965357780,251.917124271
1658137044.824914217,-1,-13,6,1658137042.524814606,1658137044.724828005,39,11,1,-14.411127865,-487.457489967,252.414479256
1658137044.824914217,0,-11,-4,1658137042.524814606,1658137044.824914217,27,19,1,2.592732990,-286.022886276,-96.271438360
1658137044.824914217,-4,-9,-6,1658137042.524814606,1658137043.424738884,5,4,1,-16.477126360,-40.148697853,-26.196698666
1658137044.824914217,-10,-5,-1,1658137042.524814606,1658137042.524814606,1,1,1,-9.665487289,-4.465433598,-0.483452797
1658137044.824914217,-1,8,1,1658137042.524814606,1658137042.524814606,1,1,1,-0.025785595,8.837954521,1.757668257
1658137044.824914217,-1,8,6,1658137042.524814606,1658137044.824914217,50,11,1,-4.369229207,423.853099823,324.787744999
1658137044.824914217,-1,-3,-14,1658137042.524814606,1658137042.924814939,4,4,1,-3.247249961,-11.368503809,-52.686820984
1658137044.824914217,0,-3,-14,1658137042.524814606,1658137044.824914217,64,22,1,31.504771799,-154.478522778,-858.979084969
1658137044.824914217,0,6,10,1658137042.624909639,1658137044.824914217,37,16,1,0.438314025,239.659611702,384.964267731
1658137044.824914217,-1,6,10,1658137042.624909639,1658137044.724828005,19,12,1,-0.265537757,122.350241661,202.333465576
1658137044.824914217,-1,-11,10,1658137042.624909639,1658137044.524908304,35,11,1,-14.571803570,-366.244517326,367.763553619
1658137044.824914217,0,7,9,1658137042.624909639,1658137044.824914217,44,13,1,2.064681009,328.796028137,414.923576355
1658137044.824914217,0,7,-10,1658137042.624909639,1658137044.624745369,36,13,1,20.917385638,267.612865448,-342.142054558
1658137044.824914217,0,6,-10,1658137042.624909639,1658137044.624745369,42,13,1,23.398176432,274.959745884,-397.690332413
1658137044.824914217,0,6,-11,1658137042.624909639,1658137044.624745369,37,11,1,21.035624027,243.479502678,-390.429788589
1658137044.824914217,0,4,-11,1658137042.624909639,1658137044.624745369,43,12,1,23.116882056,196.492566586,-453.374651909
1658137044.824914217,0,4,-12,1658137042.624909639,1658137044.624745369,38,11,1,21.626564562,170.211020470,-439.975868225
1658137044.824914217,0,5,-11,1658137042.624909639,1658137044.624745369,33,10,1,18.064947367,183.536885738,-348.281932831
1658137044.824914217,0,4,-13,1658137042.624909639,1658137044.624745369,42,12,1,24.693212330,189.050219536,-523.122340202
1658137044.824914217,-1,-14,-7,1658137042.624909639,1658137044.724828005,11,7,1,-0.286721819,-149.418557167,-72.362075329
1658137044.824914217,0,3,-13,1658137042.624909639,1658137044.824914217,47,14,1,26.491538346,163.743556738,-587.245695114
1658137044.824914217,0,-14,-8,1658137042.624909639,1658137044.824914217,53,14,1,4.480579794,-716.351733208,-398.692484856
