timestamp,frame_index,input_points,observed_voxels,new_voxels,reobserved_voxels,total_tracked_voxels,elapsed_ms
1658137357.524827242,3097,8294,8029,8011,18,4550798,6.260961
1658137357.624913692,3098,5850,5699,5676,23,4556474,4.568061
1658137357.724759340,3099,6217,6073,6042,31,4562516,4.864941
1658137357.824848175,3100,8014,7783,7766,17,4570282,6.663801
1658137357.924823761,3101,5633,5511,5493,18,4575775,4.433663
1658137358.024913311,3102,6475,6316,6285,31,4582060,5.071813
1658137358.124741316,3103,8635,8381,8365,16,4590425,7.471584
1658137358.224820137,3104,7483,7294,7255,39,4597680,6.148029
1658137358.324931383,3105,6953,6741,6673,68,4604353,6.509966
1658137358.424768925,3106,8595,8295,8264,31,4612617,6.836828
1658137358.524859428,3107,7828,7556,7513,43,4620130,6.771739
1658137358.624825001,3108,7391,7156,7121,35,4627251,5.978135
1658137358.724921703,3109,5654,5473,5444,29,4632695,4.728723
1658137358.824759245,3110,8283,8007,7979,28,4640674,8.270810
1658137358.924845457,3111,6649,6438,6382,56,4647056,5.570631
1658137359.024815083,3112,5478,5289,5237,52,4652293,4.310716
1658137359.124903679,3113,7211,6962,6909,53,4659202,6.960545
1658137359.224742174,3114,6549,6302,6185,117,4665387,5.304234
1658137359.324755907,3115,7753,7466,7349,117,4672736,6.293549
1658137359.424857378,3116,5791,5541,5415,126,4678151,4.420864
1658137359.524704456,3117,8198,7828,7709,119,4685860,6.239798
1658137359.624924898,3118,7829,7472,7296,176,4693156,6.225814
1658137359.724766493,3119,8345,8027,7777,250,4700933,6.728810
1658137359.824867487,3120,7699,7309,7046,263,4707979,5.834228
1658137359.924705267,3121,6744,6498,6178,320,4714157,5.472201
1658137360.024923325,3122,7674,7365,6978,387,4721135,5.648520
1658137360.124761343,3123,10260,9905,9462,443,4730597,8.185206
1658137360.224855661,3124,7979,7741,7455,286,4738052,6.784569
1658137360.324910402,3125,7757,7494,7183,311,4745235,5.928086
1658137360.424740076,3126,7802,7567,7399,168,4752634,6.212958
1658137360.524816275,3127,9440,9124,8888,236,4761522,7.476241
1658137360.624918938,3128,4922,4802,4710,92,4766232,4.021103
1658137360.724767208,3129,6601,6438,6379,59,4772611,5.882878
1658137360.824857712,3130,9360,9032,8921,111,4781532,7.917123
1658137360.924815655,3131,6854,6657,6578,79,4788110,5.530087
1658137361.024899483,3132,7503,7305,7232,73,4795342,6.106719
1658137361.124745369,3133,8005,7720,7662,58,4803004,6.237198
1658137361.224836588,3134,7555,7287,7237,50,4810241,6.358269
1658137361.324742794,3135,8540,8220,8168,52,4818409,6.761039
1658137361.424842358,3136,7530,7284,7251,33,4825660,6.226419
1658137361.524816275,3137,6057,5853,5818,35,4831478,4.839126
1658137361.624877453,3138,5948,5767,5744,23,4837222,4.953018
1658137361.724718809,3139,5823,5688,5659,29,4842881,8.810243
1658137361.824812651,3140,6459,6307,6274,33,4849155,5.715227
1658137361.924904346,3141,6831,6666,6641,25,4855796,5.565972
1658137362.024740458,3142,8819,8531,8507,24,4864303,7.423716
1658137362.124845266,3143,8987,8682,8624,58,4872927,7.090152
1658137362.224820375,3144,10118,9804,9779,25,4882706,7.887756
1658137362.324845076,3145,6507,6252,6225,27,4888931,5.602753
1658137362.424805641,3146,6617,6431,6414,17,4895345,5.245394
1658137362.524881840,3147,6807,6638,6617,21,4901962,5.662134
1658137362.624709606,3148,7760,7580,7548,32,4909510,6.621538
1658137362.724926949,3149,4733,4627,4610,17,4914120,4.079512
1658137362.824762106,3150,7462,7242,7224,18,4921344,7.115542
1658137362.924853086,3151,6250,6032,6021,11,4927365,5.073015
1658137363.024821281,3152,6436,6251,6213,38,4933578,5.459487
1658137363.124909878,3153,7932,7700,7685,15,4941263,6.414446
1658137363.224741220,3154,6644,6407,6397,10,4947660,5.770117
1658137363.324841261,3155,7193,7000,6988,12,4954648,6.115308
1658137363.424816608,3156,7091,6867,6845,22,4961493,5.887917
1658137363.524917603,3157,7015,6797,6778,19,4968271,6.418982
1658137363.624772549,3158,6497,6324,6296,28,4974567,5.627086
1658137363.724863291,3159,8866,8565,8536,29,4983103,6.965746
1658137363.824819803,3160,7769,7478,7440,38,4990543,6.534760
1658137363.924924135,3161,7383,7060,7018,42,4997561,6.217304
1658137364.024775505,3162,7097,6891,6838,53,5004399,5.861534
1658137364.124871492,3163,6032,5865,5793,72,5010192,5.586441
1658137364.224831820,3164,7627,7347,7292,55,5017484,6.089207
1658137364.324835777,3165,6748,6560,6462,98,5023946,5.784558
1658137364.424922228,3166,6023,5793,5656,137,5029602,4.924636
1658137364.524759531,3167,8491,8053,7889,164,5037491,6.859307
1658137364.624852896,3168,7114,6861,6671,190,5044162,6.127938
1658137364.724822998,3169,7299,6943,6693,250,5050855,5.939641
1658137364.824912786,3170,6660,6416,6114,302,5056969,5.419369
1658137364.924752235,3171,7875,7572,7335,237,5064304,6.364080
1658137365.024852514,3172,8575,8251,7895,356,5072199,7.122995
1658137365.124821424,3173,7410,7138,6763,375,5078962,5.771812
1658137365.224909544,3174,7088,6856,6550,306,5085512,5.795337
1658137365.324843884,3175,5335,5139,4979,160,5090491,4.692165
1658137365.424826145,3176,6456,6275,6118,157,5096609,5.555471
1658137365.524917364,3177,7629,7352,7147,205,5103756,6.662969
1658137365.624758959,3178,6322,6139,6037,102,5109793,5.495067
1658137365.724852324,3179,8714,8463,8325,138,5118118,7.513802
1658137365.824816942,3180,4862,4717,4650,67,5122768,4.111048
1658137365.924918413,3181,6343,6155,6073,82,5128841,5.541474
1658137366.024756908,3182,7523,7283,7237,46,5136078,6.549999
1658137366.124840736,3183,7786,7559,7532,27,5143610,9.346266
1658137366.224808931,3184,7528,7366,7313,53,5150923,7.529075
1658137366.324905634,3185,7892,7719,7685,34,5158608,6.834080
1658137366.424735069,3186,6374,6185,6159,26,5164767,5.954928
1658137366.524846315,3187,6640,6483,6441,42,5171208,5.774437
1658137366.624813318,3188,6765,6555,6513,42,5177721,5.994371
1658137366.724902630,3189,8132,7877,7829,48,5185550,6.751354
1658137366.824740648,3190,6812,6636,6609,27,5192159,5.765008
1658137366.924834728,3191,7250,7052,7031,21,5199190,5.976159
1658137367.024920464,3192,7613,7306,7252,54,5206442,6.162404
1658137367.124762774,3193,8706,8401,8372,29,5214814,7.421135
1658137367.224862099,3194,7020,6725,6692,33,5221506,5.652285
1658137367.324891329,3195,6549,6349,6316,33,5227822,5.865978
1658137367.424729824,3196,5935,5731,5707,24,5233529,5.266533
1658137367.524824858,3197,7749,7481,7470,11,5240999,6.568566
1658137367.624904633,3198,7578,7326,7282,44,5248281,6.126458
1658137367.724755287,3199,5397,5246,5232,14,5253513,4.746169
1658137367.824852228,3200,6564,6306,6287,19,5259800,5.356224
1658137367.924827814,3201,5767,5602,5581,21,5265381,4.920417
1658137368.024907827,3202,6106,5891,5841,50,5271222,7.595330
1658137368.124749899,3203,7309,7087,7059,28,5278281,6.350132
1658137368.224829674,3204,9086,8751,8722,29,5287003,7.682854
1658137368.324733973,3205,6909,6718,6686,32,5293689,6.427215
1658137368.424834251,3206,8161,7940,7897,43,5301586,6.877273
1658137368.524922848,3207,7752,7550,7524,26,5309110,7.431327
1658137368.624763966,3208,8362,8081,8030,51,5317140,7.928065
1658137368.724864244,3209,6768,6528,6496,32,5323636,6.605799
1658137368.824826479,3210,7300,7062,7005,57,5330641,6.046056
1658137368.924925327,3211,7481,7212,7178,34,5337819,6.696628
1658137369.024760008,3212,6604,6370,6317,53,5344136,5.514062
1658137369.124847889,3213,5858,5660,5621,39,5349757,5.034116
1658137369.224808216,3214,5242,5068,5049,19,5354806,4.911363
1658137369.324863672,3215,9062,8742,8713,29,5363519,7.672772
1658137369.424824238,3216,7175,6882,6826,56,5370345,6.304890
1658137369.524916410,3217,6609,6340,6260,80,5376605,6.225237
1658137369.624761105,3218,6587,6365,6321,44,5382926,6.243229
1658137369.724857569,3219,6951,6704,6640,64,5389566,5.768480
1658137369.824828625,3220,6632,6386,6268,118,5395834,6.444646
1658137369.924914122,3221,5670,5476,5404,72,5401238,5.487674
1658137370.024759293,3222,8726,8397,8294,103,5409532,6.914778
1658137370.124859810,3223,8349,8002,7879,123,5417411,7.719729
1658137370.224717617,3224,8050,7805,7711,94,5425122,6.755621
1658137370.324851036,3225,6386,6145,5959,186,5431081,6.061362
1658137370.424811840,3226,6341,6111,5940,171,5437021,5.265330
1658137370.524909496,3227,5914,5689,5531,158,5442552,5.261616
1658137370.624743700,3228,5571,5352,5228,124,5447780,5.560947
1658137370.724835157,3229,6408,6243,6071,172,5453851,5.633160
1658137370.824917793,3230,7697,7425,7290,135,5461141,6.429443
1658137370.924761534,3231,7756,7492,7308,184,5468449,7.075911
1658137371.024856091,3232,7811,7599,7450,149,5475899,7.177458
1658137371.124829292,3233,8242,7970,7813,157,5483712,8.071224
1658137371.224928856,3234,8657,8395,8214,181,5491926,6.979315
1658137371.324712276,3235,6790,6607,6438,169,5498364,7.157564
1658137371.424817085,3236,7164,6971,6830,141,5505194,6.184769
1658137371.524902105,3237,6292,6141,6062,79,5511256,5.587086
1658137371.624734163,3238,7247,7040,6957,83,5518213,6.615965
1658137371.724840164,3239,6255,6044,5996,48,5524209,6.406749
1658137371.824796915,3240,8252,7994,7942,52,5532151,11.059059
1658137371.924894571,3241,7957,7697,7629,68,5539780,7.596321
1658137372.024746180,3242,6859,6647,6593,54,5546373,6.880233
1658137372.124837637,3243,8673,8341,8282,59,5554655,9.894026
1658137372.224930048,3244,9155,8870,8840,30,5563495,8.815062
1658137372.324786901,3245,6405,6193,6163,30,5569658,5.930876
1658137372.424867630,3246,7124,6878,6839,39,5576497,6.870234
1658137372.524712086,3247,7061,6810,6769,41,5583266,6.714334
1658137372.624807835,3248,6454,6238,6206,32,5589472,5.955383
1658137372.724909067,3249,8765,8452,8425,27,5597897,8.492001
1658137372.824754238,3250,6375,6133,6087,46,5603984,7.831969
1658137372.924838066,3251,7802,7581,7555,26,5611539,10.885291
1658137373.024934769,3252,7357,7159,7130,29,5618669,6.921432
1658137373.124777317,3253,6401,6188,6153,35,5624822,6.774523
1658137373.224871397,3254,6977,6758,6725,33,5631547,7.116814
1658137373.324907541,3255,10438,10102,10065,37,5641612,8.874609
1658137373.424754620,3256,8156,7887,7850,37,5649462,7.165384
1658137373.524850607,3257,6644,6443,6392,51,5655854,6.206683
1658137373.624816179,3258,6626,6453,6409,44,5662263,6.471699
1658137373.724903822,3259,7108,6942,6902,40,5669165,6.923376
1658137373.824748039,3260,9832,9579,9476,103,5678641,8.270540
1658137373.924833536,3261,6035,5893,5776,117,5684417,5.515955
1658137374.024923563,3262,7058,6809,6708,101,5691125,7.108471
1658137374.124766350,3263,6331,6140,6054,86,5697179,5.816817
1658137374.224860430,3264,8523,8141,8023,118,5705202,8.182032
1658137374.324843168,3265,8567,8336,8145,191,5713347,8.074302
1658137374.424930573,3266,7311,7075,6943,132,5720290,6.698437
1658137374.524761915,3267,8171,7880,7699,181,5727989,8.903620
1658137374.624843597,3268,7010,6731,6553,178,5734542,6.177303
1658137374.724821568,3269,8340,7994,7717,277,5742259,8.594276
1658137374.824916363,3270,7250,6984,6732,252,5748991,7.253814
1658137374.924758673,3271,5896,5694,5535,159,5754526,5.781750
1658137375.024831533,3272,7066,6827,6661,166,5761187,6.064444
1658137375.124926090,3273,6729,6483,6297,186,5767484,6.137271
1658137375.224763632,3274,7629,7362,7173,189,5774657,6.371473
1658137375.324809790,3275,8135,7831,7688,143,5782345,7.199247
1658137375.424891233,3276,6939,6733,6612,121,5788957,6.125199
1658137375.524735451,3277,8385,8107,7928,179,5796885,8.092559
1658137375.624826431,3278,9354,9007,8877,130,5805762,9.579654
1658137375.724910736,3279,8532,8214,8031,183,5813793,8.431818
1658137375.824748039,3280,6739,6511,6382,129,5820175,6.511414
1658137375.924837589,3281,8015,7784,7687,97,5827862,7.332695
1658137376.024925232,3282,7453,7221,7139,82,5835001,7.199201
1658137376.124768734,3283,8116,7919,7770,149,5842771,7.912336
1658137376.224872589,3284,7876,7633,7528,105,5850299,7.130257
1658137376.324808121,3285,8177,7892,7802,90,5858101,7.334072
1658137376.424890995,3286,7378,7165,7070,95,5865171,6.581158
1658137376.524746180,3287,7489,7257,7162,95,5872333,8.123156
1658137376.624832630,3288,6269,6091,6016,75,5878349,7.940128
1658137376.724929571,3289,7863,7597,7499,98,5885848,8.245691
1658137376.824772120,3290,8248,8004,7938,66,5893786,7.954942
1658137376.924875259,3291,5904,5744,5683,61,5899469,5.828804
1658137377.024717093,3292,6384,6181,6113,68,5905582,6.109556
1658137377.124813557,3293,7045,6830,6792,38,5912374,7.322445
1658137377.224891424,3294,8738,8506,8449,57,5920823,8.363075
1658137377.324911356,3295,8163,7872,7808,64,5928631,8.991919
1658137377.424767494,3296,8186,7995,7949,46,5936580,9.031543
1658137377.524856567,3297,8940,8681,8623,58,5945203,8.514175
1658137377.624829531,3298,7228,6983,6958,25,5952161,6.550402
1658137377.724913120,3299,7607,7322,7307,15,5959468,7.451985
1658137377.824759960,3300,6669,6426,6414,12,5965882,6.380327
1658137377.924853563,3301,8432,8159,8134,25,5974016,681.784455
1658137378.024816751,3302,7018,6774,6705,69,5980721,8.443348
1658137378.124894857,3303,7018,6776,55,6721,5980776,2.722585
1658137378.224732161,3304,7018,6773,23,6750,5980799,2.643099
1658137378.324931145,3305,7018,6773,3,6770,5980802,2.698597
1658137378.424771309,3306,7018,6774,8,6766,5980810,2.706668
1658137378.524857283,3307,7018,6773,0,6773,5980810,2.529945
1658137378.624709368,3308,7018,6774,0,6774,5980810,2.511168
1658137378.724914551,3309,6761,6575,6542,33,5987352,5.923859
1658137378.824744463,3310,7546,7326,7311,15,5994663,5.706466
1658137378.924839020,3311,7850,7605,7579,26,6002242,7.307359
1658137379.024811029,3312,5643,5524,5515,9,6007757,4.590441
1658137379.124896765,3313,6750,6549,6487,62,6014244,6.074427
1658137379.224741936,3314,8472,8178,8150,28,6022394,6.782639
1658137379.324848175,3315,7834,7576,7499,77,6029893,7.600514
1658137379.424825191,3316,7062,6856,6823,33,6036716,9.031257
1658137379.524921894,3317,6683,6508,6485,23,6043201,8.650059
1658137379.624752998,3318,7104,6868,6850,18,6050051,11.584119
1658137379.724859953,3319,6584,6403,6382,21,6056433,9.863831
1658137379.824827194,3320,6667,6458,6439,19,6062872,9.537356
1658137379.924918175,3321,7765,7490,7459,31,6070331,12.638696
1658137380.024770498,3322,7670,7434,7415,19,6077746,11.820548
1658137380.124858141,3323,7130,6895,6855,40,6084601,10.684481
1658137380.224821568,3324,8065,7759,7730,29,6092331,12.810003
1658137380.324934959,3325,6670,6485,6455,30,6098786,11.236354
1658137380.424781799,3326,7827,7541,7464,77,6106250,14.496440
1658137380.524874449,3327,7926,7665,7629,36,6113879,15.242983
1658137380.624715567,3328,6925,6698,6577,121,6120456,12.601097
1658137380.724919319,3329,7169,6984,6913,71,6127369,12.786277
1658137380.824750185,3330,6497,6301,6216,85,6133585,10.006749
1658137380.924845219,3331,7847,7585,7510,75,6141095,12.226384
1658137381.024821043,3332,6557,6337,6215,122,6147310,9.448180
1658137381.124921322,3333,6378,6181,6023,158,6153333,9.116306
1658137381.224765301,3334,8069,7815,7619,196,6160952,11.034897
1658137381.324862480,3335,8482,8178,7940,238,6168892,11.099127
1658137381.424829721,3336,6893,6719,6503,216,6175395,8.130278
1658137381.524907112,3337,7503,7204,7037,167,6182432,8.800654
1658137381.624737024,3338,6973,6734,6602,132,6189034,7.479999
1658137381.724830627,3339,7264,7043,6896,147,6195930,7.662340
1658137381.824927807,3340,7936,7663,7538,125,6203468,7.855231
1658137381.924777746,3341,6786,6576,6480,96,6209948,9.366611
1658137382.024865866,3342,8600,8308,8239,69,6218187,8.743159
1658137382.124823570,3343,7104,6823,6698,125,6224885,7.998087
1658137382.224911451,3344,6596,6375,6285,90,6231170,7.205029
1658137382.324885845,3345,7703,7423,7375,48,6238545,7.103156
1658137382.424708366,3346,7357,7102,7024,78,6245569,6.929992
1658137382.524903774,3347,6843,6632,6595,37,6252164,6.311073
1658137382.624738932,3348,7036,6829,6766,63,6258930,7.078489
1658137382.724811316,3349,8282,8000,7905,95,6266835,9.288925
1658137382.824904680,3350,8873,8549,8482,67,6275317,7.933403
1658137382.924747467,3351,6583,6374,6327,47,6281644,5.860813
1658137383.024825573,3352,7682,7422,7365,57,6289009,6.994292
1658137383.124910593,3353,7927,7676,7617,59,6296626,7.467293
1658137383.224753380,3354,7998,7756,7695,61,6304321,7.073693
1658137383.324882984,3355,6149,5966,5904,62,6310225,5.938423
1658137383.424712896,3356,6403,6188,6157,31,6316382,5.661345
1658137383.524804831,3357,7570,7318,7278,40,6323660,7.570645
1658137383.624898195,3358,6574,6358,6301,57,6329961,5.817817
1658137383.724737644,3359,7388,7134,7052,82,6337013,6.659248
1658137383.824822426,3360,6492,6298,6229,69,6343242,5.939261
1658137383.924918413,3361,6808,6582,6498,84,6349740,6.187038
1658137384.024759054,3362,6286,6051,5927,124,6355667,6.913994
1658137384.124871016,3363,9752,9381,9264,117,6364931,8.040804
1658137384.224724293,3364,7163,6879,6676,203,6371607,6.547113
1658137384.324864864,3365,7197,6931,6730,201,6378337,6.641288
1658137384.424720526,3366,8168,7872,7748,124,6386085,7.514346
1658137384.524829149,3367,7714,7385,7281,104,6393366,6.986585
1658137384.624910831,3368,7531,7225,7075,150,6400441,7.413674
1658137384.724731445,3369,7680,7285,7065,220,6407506,7.061534
1658137384.824825764,3370,8924,8540,8313,227,6415819,8.278318
1658137384.924919367,3371,6809,6545,6317,228,6422136,6.004146
1658137385.024752855,3372,7759,7488,7329,159,6429465,6.653014
1658137385.124830723,3373,6301,6061,5850,211,6435315,5.628604
1658137385.224926233,3374,8292,7951,7781,170,6443096,6.766014
1658137385.324743986,3375,6278,6069,5965,104,6449061,5.513070
1658137385.424827337,3376,9135,8746,8600,146,6457661,7.409103
1658137385.524911880,3377,6096,5877,5734,143,6463395,5.834705
1658137385.624754906,3378,6679,6415,6314,101,6469709,5.853481
1658137385.724838734,3379,8780,8365,8141,224,6477850,8.207618
1658137385.824808598,3380,8427,8045,7774,271,6485624,7.137154
1658137385.924910307,3381,7713,7414,7159,255,6492783,6.767316
1658137386.024753332,3382,6708,6501,6387,114,6499170,5.667211
1658137386.124853611,3383,9287,8900,8698,202,6507868,8.050460
1658137386.224810123,3384,7612,7343,6996,347,6514864,7.054523
1658137386.324897289,3385,7084,6791,6606,185,6521470,5.637934
1658137386.424734354,3386,8594,8244,7999,245,6529469,7.178916
1658137386.524838209,3387,8220,7914,7634,280,6537103,6.847333
1658137386.624813795,3388,6714,6474,6276,198,6543379,5.527081
1658137386.724898815,3389,7689,7355,7166,189,6550545,6.275120
1658137386.824748278,3390,5976,5766,5564,202,6556109,5.721621
1658137386.924842834,3391,9924,9538,9233,305,6565342,8.393430
1658137387.024933100,3392,6062,5818,5634,184,6570976,5.925182
1658137387.124777794,3393,7362,7101,6925,176,6577901,6.041282
1658137387.224866390,3394,5946,5749,5641,108,6583542,5.086508
1658137387.324835300,3395,8349,7996,7796,200,6591338,7.682447
1658137387.424923420,3396,6966,6702,6501,201,6597839,5.595595
1658137387.524778843,3397,6812,6574,6438,136,6604277,5.660037
1658137387.624870539,3398,5230,5048,4921,127,6609198,4.902239
1658137387.724820375,3399,5825,5601,5498,103,6614696,4.810940
1658137387.824926138,3400,6941,6723,6547,176,6621243,5.719803
1658137387.924766779,3401,8243,7983,7835,148,6629078,7.318104
1658137388.024854183,3402,6069,5844,5699,145,6634777,4.928865
1658137388.124823093,3403,7056,6797,6633,164,6641410,6.166496
1658137388.224903584,3404,11199,10754,10644,110,6652054,9.503040
1658137388.324766874,3405,6953,6729,6619,110,6658673,6.169218
1658137388.424850941,3406,8779,8497,8368,129,6667041,8.206775
1658137388.524814367,3407,7937,7672,7489,183,6674530,6.701588
1658137388.624896765,3408,6856,6620,6444,176,6680974,5.772758
1658137388.724735975,3409,7415,7147,7102,45,6688076,6.936062
1658137388.824828625,3410,5785,5607,5547,60,6693623,5.392082
1658137388.924920797,3411,9608,9286,9199,87,6702822,8.462731
1658137389.024760008,3412,7332,7124,7084,40,6709906,6.255304
1658137389.124844074,3413,6150,5905,5856,49,6715762,5.790376
1658137389.224806070,3414,7864,7544,7455,89,6723217,7.962759
1658137389.324894190,3415,6249,6067,5987,80,6729204,5.256514
1658137389.424741983,3416,9192,8827,8770,57,6737974,7.614523
1658137389.524838448,3417,7182,6963,6902,61,6744876,6.214901
1658137389.624813080,3418,5661,5449,5424,25,6750300,5.167218
1658137389.724900961,3419,6565,6322,6292,30,6756592,7.197811
1658137389.824722290,3420,6593,6353,6292,61,6762884,5.621499
1658137389.924811602,3421,8338,8042,8013,29,6770897,7.421492
1658137390.024903536,3422,6916,6669,6637,32,6777534,6.490528
1658137390.124746561,3423,8747,8406,8378,28,6785912,6.927745
1658137390.224846840,3424,6319,6066,6042,24,6791954,6.319975
1658137390.324717522,3425,7021,6755,6708,47,6798662,6.103884
1658137390.424828768,3426,5905,5688,5664,24,6804326,5.027805
1658137390.524899483,3427,9013,8683,8674,9,6813000,8.194831
1658137390.624736786,3428,6421,6193,6163,30,6819163,5.634127
1658137390.724820137,3429,8116,7859,7845,14,6827008,7.351873
1658137390.824910641,3430,7854,7603,7584,19,6834592,6.612466
1658137390.924742222,3431,8900,8590,8581,9,6843173,7.957567
1658137391.024837494,3432,7596,7340,7319,21,6850492,6.092001
1658137391.124923229,3433,7296,7042,7039,3,6857531,6.294661
1658137391.224771738,3434,6209,5986,5966,20,6863497,5.662512
1658137391.324823141,3435,7068,6879,6875,4,6870372,5.825949
1658137391.424909353,3436,8109,7885,7884,1,6878256,7.372183
1658137391.524749279,3437,8684,8384,8372,12,6886628,6.939425
1658137391.624836683,3438,5855,5617,5611,6,6892239,5.348455
1658137391.724807262,3439,7265,7087,7070,17,6899309,7.155681
1658137391.824895144,3440,6600,6356,6353,3,6905662,6.074315
1658137391.924743176,3441,9077,8821,8816,5,6914478,8.501414
1658137392.024831057,3442,7247,6961,6952,9,6921430,328.850667
1658137392.124918222,3443,10934,10570,10566,4,6931996,8.441124
1658137392.224746943,3444,10934,10567,138,10429,6932134,3.889584
1658137392.324818134,3445,10934,10564,28,10536,6932162,3.672684
1658137392.424911261,3446,6384,6166,6115,51,6938277,5.102389
1658137392.524753571,3447,6051,5772,5771,1,6944048,4.880481
1658137392.624851704,3448,6880,6601,6600,1,6950648,5.383334
1658137392.724823952,3449,6255,5998,5866,132,6956514,5.022030
1658137392.824905634,3450,7176,6835,6829,6,6963343,5.663789
1658137392.924747467,3451,5957,5745,5742,3,6969085,5.227027
1658137393.024833441,3452,7133,6887,6831,56,6975916,5.840139
1658137393.124922037,3453,6899,6628,6625,3,6982541,5.583968
1658137393.224769354,3454,5672,5459,5414,45,6987955,4.959967
1658137393.324895144,3455,6811,6561,6521,40,6994476,5.382965
1658137393.424736500,3456,5497,5317,5260,57,6999736,4.508876
1658137393.524825096,3457,7805,7583,7579,4,7007315,6.217549
1658137393.624924183,3458,9406,9037,9032,5,7016347,7.584620
1658137393.724764585,3459,6364,6128,6122,6,7022469,5.082811
1658137393.824857235,3460,9299,9006,9005,1,7031474,9.487684
1658137393.924833536,3461,9088,8791,8768,23,7040242,7.745221
1658137394.024926662,3462,5285,5101,5093,8,7045335,4.113194
1658137394.124773264,3463,7576,7304,7302,2,7052637,6.214893
1658137394.224851608,3464,6377,6192,6191,1,7058828,5.417034
1658137394.324857235,3465,5164,4959,4948,11,7063776,4.547809
1658137394.424923658,3466,10679,10268,10256,12,7074032,8.428479
1658137394.524766922,3467,6964,6694,6689,5,7080721,5.532182
1658137394.624852180,3468,8100,7786,7786,0,7088507,6.006854
1658137394.724817514,3469,5127,4909,4906,3,7093413,4.233733
1658137394.824898958,3470,6883,6657,6656,1,7100069,5.933078
1658137394.924732447,3471,6745,6489,6486,3,7106555,5.866884
1658137395.024830818,3472,6368,6125,6121,4,7112676,5.530262
1658137395.124919415,3473,9195,8877,8874,3,7121550,7.446034
1658137395.224759579,3474,6727,6531,6516,15,7128066,6.714382
1658137395.324840784,3475,9287,8994,8981,13,7137047,7.784946
1658137395.424914122,3476,5993,5767,5766,1,7142813,5.358215
1658137395.524742126,3477,7698,7390,7390,0,7150203,7.377686
1658137395.624833584,3478,7141,6892,6890,2,7157093,5.765020
1658137395.724921703,3479,9834,9449,9440,9,7166533,7.588299
1658137395.824752331,3480,7867,7608,7602,6,7174135,6.004117
1658137395.924829483,3481,6987,6740,6571,169,7180706,5.514127
1658137396.024811745,3482,7035,6805,6799,6,7187505,5.921391
1658137396.124894857,3483,6334,6155,6154,1,7193659,5.316657
1658137396.224726200,3484,8623,8325,8291,34,7201950,7.044567
1658137396.324858665,3485,10295,9928,9854,74,7211804,8.083204
1658137396.424817562,3486,6048,5850,5728,122,7217532,5.621683
1658137396.524905920,3487,11577,11118,11085,33,7228617,9.286186
1658137396.624761105,3488,7400,7098,7046,52,7235663,6.340070
1658137396.724861860,3489,5290,5084,4953,131,7240616,4.500749
1658137396.824820042,3490,7254,6941,6785,156,7247401,5.860958
1658137396.924897432,3491,7963,7507,7356,151,7254757,6.409380
1658137397.024731159,3492,7456,7140,6699,441,7261456,6.064237
1658137397.124800205,3493,8823,8289,8071,218,7269527,7.495566
1658137397.224895239,3494,7024,6619,5998,621,7275525,5.427861
1658137397.324856520,3495,7696,7249,6952,297,7282477,6.014505
1658137397.424835920,3496,5755,5492,5153,339,7287630,4.580430
1658137397.524923801,3497,6970,6600,6287,313,7293917,5.433541
1658137397.624764442,3498,7460,6978,6753,225,7300670,5.586259
1658137397.724855661,3499,7123,6717,6162,555,7306832,6.201962
1658137397.824923277,3500,5468,5208,4959,249,7311791,4.343791
1658137397.924762964,3501,4997,4802,4614,188,7316405,4.891161
1658137398.024868011,3502,4448,4267,4216,51,7320621,3.806435
1658137398.124709368,3503,5272,4996,4902,94,7325523,4.261298
1658137398.224920988,3504,6457,6090,5963,127,7331486,5.760177
1658137398.324831247,3505,7891,7361,7208,153,7338694,6.200578
1658137398.424921513,3506,6889,6456,5920,536,7344614,5.325427
1658137398.524759054,3507,7665,7239,6965,274,7351579,6.301935
1658137398.624834061,3508,8188,7739,7373,366,7358952,5.957187
1658137398.724798918,3509,6471,6230,6012,218,7364964,5.389632
1658137398.824879646,3510,8432,8095,7905,190,7372869,6.768740
1658137398.924715996,3511,5290,5141,5116,25,7377985,4.513325
1658137399.024807692,3512,5319,5058,4952,106,7382937,4.729506
1658137399.124871016,3513,6749,6458,6450,8,7389387,13712.680975
1658137410.924837589,3514,8076,7379,7379,0,7396766,6.723427
1658137411.624900103,3515,8076,7380,59,7321,7396825,3.332745
1658137411.724735022,3516,8076,7381,12,7369,7396837,2.672521
1658137411.824841499,3517,8076,7381,3,7378,7396840,3.017464
1658137411.924931526,3518,8076,7383,6,7377,7396846,2.885740
1658137412.024765730,3519,8076,7383,0,7383,7396846,2.902157
1658137412.124844551,3520,8076,7382,1,7381,7396847,2.738204
1658137412.224805355,3521,8076,7382,1,7381,7396848,2.977391
1658137412.324904680,3522,8076,7382,0,7382,7396848,2.837352
1658137412.424756765,3523,8076,7382,1,7381,7396849,2.737287
1658137412.524842501,3524,8076,7382,0,7382,7396849,3.330814
1658137412.624818087,3525,8076,7382,0,7382,7396849,2.755533
1658137412.724917650,3526,8076,7382,1,7381,7396850,3.194825
1658137412.824739695,3527,8076,7382,0,7382,7396850,2.704947
1658137412.924821615,3528,8076,7383,2,7381,7396852,3.297145
1658137413.024918318,3529,8076,7383,0,7383,7396852,3.017681
1658137413.124765635,3530,8076,7383,0,7383,7396852,2.729426
1658137413.224853516,3531,8076,7383,2,7381,7396854,3.171883
